modified                                        
 Alfa =   1.47606 Re =   800000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.12370 -0.05957 -0.24974
   0.13185 -0.06058 -0.24581
   0.14022 -0.06152 -0.24485
   0.14882 -0.06241 -0.25421
   0.15763 -0.06323 -0.24487
   0.16665 -0.06399 -0.24285
   0.17588 -0.06468 -0.24388
   0.18532 -0.06531 -0.24625
   0.19496 -0.06587 -0.23815
   0.20481 -0.06636 -0.23455
   0.21486 -0.06680 -0.22742
   0.22511 -0.06719 -0.21920
   0.23554 -0.06753 -0.21799
   0.24616 -0.06783 -0.21072
   0.25695 -0.06810 -0.21035
   0.26790 -0.06832 -0.20107
   0.27899 -0.06852 -0.20093
   0.29022 -0.06867 -0.20112
   0.30158 -0.06880 -0.19789
   0.31306 -0.06888 -0.19466
   0.32464 -0.06893 -0.19717
   0.33633 -0.06893 -0.19757
   0.34810 -0.06890 -0.19545
   0.35997 -0.06881 -0.19605
   0.37191 -0.06868 -0.19622
   0.38392 -0.06851 -0.19130
   0.39600 -0.06828 -0.19190
   0.40814 -0.06801 -0.18771
   0.42033 -0.06769 -0.19172
   0.43257 -0.06732 -0.18508
   0.44485 -0.06690 -0.18621
   0.45716 -0.06644 -0.18247
   0.46949 -0.06593 -0.18030
   0.48184 -0.06538 -0.17838
   0.49421 -0.06477 -0.17379
   0.50657 -0.06413 -0.17268
   0.51894 -0.06344 -0.17018
   0.53129 -0.06271 -0.16590
   0.54363 -0.06194 -0.16301
   0.55594 -0.06113 -0.15832
   0.56821 -0.06028 -0.15630
   0.58045 -0.05939 -0.15187
   0.59264 -0.05846 -0.14835
   0.60477 -0.05749 -0.14424
   0.61685 -0.05649 -0.14061
   0.62885 -0.05545 -0.13608
   0.64077 -0.05438 -0.13172
   0.65261 -0.05327 -0.12761
   0.66435 -0.05213 -0.12239
   0.67600 -0.05096 -0.11761
   0.68755 -0.04975 -0.11280
   0.69898 -0.04851 -0.10746
   0.71029 -0.04725 -0.10199
   0.72148 -0.04595 -0.09657
   0.73254 -0.04462 -0.09114
   0.74346 -0.04327 -0.08570
   0.75424 -0.04189 -0.08046
   0.76487 -0.04048 -0.07558
   0.77535 -0.03905 -0.07099
   0.78567 -0.03759 -0.06689
   0.79583 -0.03611 -0.06317
   0.80582 -0.03461 -0.05980
   0.81565 -0.03309 -0.05667
   0.82530 -0.03156 -0.05374
   0.83478 -0.03002 -0.05099
   0.84408 -0.02848 -0.04837
   0.85320 -0.02694 -0.04579
   0.86213 -0.02540 -0.02058
   0.87086 -0.02388  0.03382
   0.87938 -0.02238  0.07573
   0.88770 -0.02091  0.10534
   0.89579 -0.01946  0.12605
   0.90366 -0.01806  0.14148
   0.91129 -0.01669  0.15457
   0.91868 -0.01536  0.16647
   0.92581 -0.01408  0.17837
   0.93268 -0.01285  0.18972
   0.93928 -0.01168  0.20130
   0.94560 -0.01056  0.21276
   0.95163 -0.00950  0.22403
   0.95736 -0.00850  0.23516
   0.96279 -0.00758  0.24533
   0.96790 -0.00673  0.25550
   0.97268 -0.00595  0.26450
   0.97711 -0.00524  0.27305
   0.98118 -0.00460  0.28100
   0.98489 -0.00403  0.28871
   0.98822 -0.00353  0.29558
   0.99117 -0.00309  0.30224
   0.99372 -0.00271  0.30795
   0.99587 -0.00240  0.31283
   0.99760 -0.00216  0.31574
   0.99888 -0.00197  0.31723
   0.99971 -0.00186  0.31633
   1.00000 -0.00182  0.31493
